antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'MICROVAL 16X11-RIGHT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'טרוקר אקסל ללא סכין 11 B11LT'})",0.0864,0.0688,0.0672,0.7777777777777777,11.304909560723512,1.0,0.06125567999999999,4.190399999999999,0.9977483112334251,0.7636363636363636,0.7613592974417716,0.8772609819121446
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'טרוקר אקסל ללא סכין 11 B11LT'})",frozenset({'MICROVAL 16X11-RIGHT'}),0.0688,0.0864,0.0672,0.9767441860465116,11.304909560723512,1.0,0.06125567999999999,39.284799999999926,0.9788905252822777,0.7636363636363636,0.9745448621349733,0.8772609819121446
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'MICROVAL 16X11-RIGHT'})",0.0848,0.07413333333333333,0.07093333333333333,0.8364779874213837,11.283426089317226,1.0,0.06464682666666667,5.66203076923077,0.9958199695041801,0.8060606060606063,0.8233849230501695,0.8966562598977422
"frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'MICROVAL 16X11-RIGHT'})",frozenset({'MICROVAL 16X11-LEFT'}),0.07413333333333333,0.0848,0.07093333333333333,0.9568345323741008,11.283426089317226,1.0,0.06464682666666667,21.202133333333357,0.9843473892103533,0.8060606060606063,0.9528349348493234,0.8966562598977422
frozenset({'MICROVAL 16X11-RIGHT'}),frozenset({'MICROVAL 16X11-LEFT'}),0.0864,0.0848,0.08266666666666667,0.95679012345679,11.2829023992546,1.0,0.07533994666666667,21.18034285714282,0.9975594599175189,0.933734939759036,0.9527864111197444,0.9658164453761937
frozenset({'MICROVAL 16X11-LEFT'}),frozenset({'MICROVAL 16X11-RIGHT'}),0.0848,0.0864,0.08266666666666667,0.9748427672955975,11.2829023992546,1.0,0.07533994666666667,36.3156,0.995815474847733,0.933734939759036,0.9724636244478957,0.9658164453761937
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-RIGHT'}),0.06346666666666667,0.0864,0.06186666666666667,0.9747899159663865,11.2822906940554,1.0,0.05638314666666667,36.23946666666664,0.9731266200612678,0.703030303030303,0.9724057749194248,0.8454196493412179
"frozenset({'MICROVAL 16X11-LEFT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-RIGHT'}),0.06346666666666667,0.0864,0.06186666666666667,0.9747899159663865,11.2822906940554,1.0,0.05638314666666667,36.23946666666664,0.9731266200612678,0.703030303030303,0.9724057749194248,0.8454196493412179
frozenset({'MICROVAL 16X11-RIGHT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'טאקר-10 סיכות MICROVAL'})",0.0864,0.06346666666666667,0.06186666666666667,0.7160493827160493,11.282290694055398,1.0,0.05638314666666667,3.298226086956521,0.9975542001328583,0.703030303030303,0.6968067155994263,0.8454196493412179
frozenset({'MICROVAL 16X11-RIGHT'}),"frozenset({'MICROVAL 16X11-LEFT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.0864,0.06346666666666667,0.06186666666666667,0.7160493827160493,11.282290694055398,1.0,0.05638314666666667,3.298226086956521,0.9975542001328583,0.703030303030303,0.6968067155994263,0.8454196493412179
frozenset({'MICROVAL 16X11-RIGHT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.0864,0.06186666666666667,0.06026666666666667,0.6975308641975309,11.274744572158365,1.0,0.05492138666666667,3.1015836734693876,0.9974892673930227,0.6848484848484849,0.6775840650201083,0.8358343976160068
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-RIGHT'}),0.06186666666666667,0.0864,0.06026666666666667,0.9741379310344828,11.274744572158365,1.0,0.05492138666666667,35.32586666666667,0.9714037038341374,0.6848484848484849,0.971692131167341,0.8358343976160068
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'MICROVAL 16X11-RIGHT', 'טאקר-10 סיכות MICROVAL'})",0.0848,0.07253333333333334,0.06933333333333333,0.8176100628930817,11.272197558268589,1.0,0.06318250666666667,5.085075862068964,0.9957235072619688,0.7878787878787878,0.8033461000141048,0.8867462079171291
"frozenset({'MICROVAL 16X11-RIGHT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-LEFT'}),0.07253333333333334,0.0848,0.06933333333333333,0.9558823529411764,11.272197558268589,1.0,0.06318250666666667,20.744533333333305,0.9825540761710975,0.7878787878787878,0.9517945290004113,0.8867462079171291
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT'})",0.0848,0.07253333333333334,0.06933333333333333,0.8176100628930817,11.272197558268589,1.0,0.06318250666666667,5.085075862068964,0.9957235072619688,0.7878787878787878,0.8033461000141048,0.8867462079171291
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT'})",frozenset({'MICROVAL 16X11-LEFT'}),0.07253333333333334,0.0848,0.06933333333333333,0.9558823529411764,11.272197558268589,1.0,0.06318250666666667,20.744533333333305,0.9825540761710975,0.7878787878787878,0.9517945290004113,0.8867462079171291
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'MICROVAL 16X11-RIGHT'})",0.0848,0.0704,0.0672,0.7924528301886792,11.256432246998283,1.0,0.06123007999999999,4.478981818181817,0.9955877455877455,0.7636363636363636,0.7767349722339492,0.8734991423670668
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'MICROVAL 16X11-RIGHT'})",frozenset({'MICROVAL 16X11-LEFT'}),0.0704,0.0848,0.0672,0.9545454545454545,11.256432246998283,1.0,0.06123007999999999,20.134399999999967,0.9801655601999836,0.7636363636363636,0.9503337571519389,0.8734991423670668
"frozenset({'MICROVAL 16X11-LEFT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-RIGHT'}),0.07146666666666666,0.0864,0.06933333333333333,0.9701492537313433,11.22857932559425,1.0,0.06315861333333334,30.605600000000024,0.9810542128750055,0.783132530120482,0.9673262409493688,0.8863091947669062
frozenset({'MICROVAL 16X11-RIGHT'}),"frozenset({'MICROVAL 16X11-LEFT', 'טאקר-10 סיכות MICROVAL'})",0.0864,0.07146666666666666,0.06933333333333333,0.802469135802469,11.22857932559425,1.0,0.06315861333333334,4.700699999999998,0.9970901252862726,0.783132530120482,0.7872657263811772,0.8863091947669062
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'MICROVAL 16X11-RIGHT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.0848,0.06506666666666666,0.06186666666666667,0.7295597484276729,11.212496133622023,1.0,0.056349013333333337,3.4570790697674414,0.9952073788280685,0.7030303030303032,0.7107384645190453,0.8401897102794103
"frozenset({'MICROVAL 16X11-RIGHT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-LEFT'}),0.06506666666666666,0.0848,0.06186666666666667,0.9508196721311476,11.212496133622023,1.0,0.056349013333333337,18.60906666666669,0.9742018608493813,0.7030303030303032,0.9462627536398028,0.8401897102794103
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT', 'טאקר-10 סיכות MICROVAL'})",0.0848,0.06506666666666666,0.06186666666666667,0.7295597484276729,11.212496133622023,1.0,0.056349013333333337,3.4570790697674414,0.9952073788280685,0.7030303030303032,0.7107384645190453,0.8401897102794103
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-LEFT'}),0.06506666666666666,0.0848,0.06186666666666667,0.9508196721311476,11.212496133622023,1.0,0.056349013333333337,18.60906666666669,0.9742018608493813,0.7030303030303032,0.9462627536398028,0.8401897102794103
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-LEFT'}),0.06346666666666667,0.0848,0.06026666666666667,0.9495798319327731,11.19787537656572,1.0,0.05488469333333334,18.15146666666665,0.9724131674965227,0.6848484848484849,0.9449080331433272,0.8301358279160721
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.0848,0.06346666666666667,0.06026666666666667,0.7106918238993711,11.19787537656572,1.0,0.05488469333333334,3.2371478260869573,0.9950801410978403,0.6848484848484849,0.6910860875918684,0.8301358279160721
"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})","frozenset({'MICROVAL 14X10-RIGHT', 'MICROVAL 14X10-LEFT'})",0.07573333333333333,0.08,0.0624,0.823943661971831,10.299295774647888,1.0,0.05634133333333333,5.225600000000001,0.976889046710166,0.6685714285714285,0.8086344151867728,0.8019718309859154
"frozenset({'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})","frozenset({'MICROVAL 14X10-RIGHT', 'MICROVAL 14X10-LEFT'})",0.07573333333333333,0.08,0.0624,0.823943661971831,10.299295774647888,1.0,0.05634133333333333,5.225600000000001,0.976889046710166,0.6685714285714285,0.8086344151867728,0.8019718309859154
"frozenset({'MICROVAL 14X10-RIGHT', 'MICROVAL 14X10-LEFT'})","frozenset({'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",0.08,0.07573333333333333,0.0624,0.7799999999999999,10.299295774647886,1.0,0.05634133333333333,4.201212121212119,0.9814195466369379,0.6685714285714285,0.7619734564339296,0.8019718309859154
"frozenset({'MICROVAL 14X10-RIGHT', 'MICROVAL 14X10-LEFT'})","frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",0.08,0.07573333333333333,0.0624,0.7799999999999999,10.299295774647886,1.0,0.05634133333333333,4.201212121212119,0.9814195466369379,0.6685714285714285,0.7619734564339296,0.8019718309859154
"frozenset({'בלון אמצעי T10SB', 'טאקר-10 סיכות MICROVAL'})","frozenset({'MICROVAL 14X10-RIGHT', 'MICROVAL 14X10-LEFT'})",0.07893333333333333,0.08,0.06453333333333333,0.8175675675675677,10.219594594594595,1.0,0.05821866666666667,5.0429629629629655,0.9794608718122957,0.6836158192090397,0.8017038777908344,0.8121171171171171
"frozenset({'MICROVAL 14X10-RIGHT', 'MICROVAL 14X10-LEFT'})","frozenset({'בלון אמצעי T10SB', 'טאקר-10 סיכות MICROVAL'})",0.08,0.07893333333333333,0.06453333333333333,0.8066666666666666,10.219594594594595,1.0,0.05821866666666667,4.764137931034482,0.9805964786201941,0.6836158192090397,0.7900984365952519,0.8121171171171171
"frozenset({'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 14X10-RIGHT'}),0.07573333333333333,0.0832,0.06346666666666667,0.8380281690140846,10.07245395449621,1.0,0.05716565333333334,5.660243478260874,0.9745232195590297,0.6648044692737433,0.8233291546837745,0.8004243409172987
frozenset({'MICROVAL 14X10-RIGHT'}),"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",0.0832,0.07573333333333333,0.06346666666666667,0.7628205128205129,10.07245395449621,1.0,0.05716565333333334,3.8969081081081094,0.9824599997066888,0.6648044692737433,0.7433863020995163,0.8004243409172987
"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 14X10-RIGHT'}),0.07573333333333333,0.0832,0.06346666666666667,0.8380281690140846,10.07245395449621,1.0,0.05716565333333334,5.660243478260874,0.9745232195590297,0.6648044692737433,0.8233291546837745,0.8004243409172987
frozenset({'MICROVAL 14X10-RIGHT'}),"frozenset({'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",0.0832,0.07573333333333333,0.06346666666666667,0.7628205128205129,10.07245395449621,1.0,0.05716565333333334,3.8969081081081094,0.9824599997066888,0.6648044692737433,0.7433863020995163,0.8004243409172987
frozenset({'MICROVAL 14X10-RIGHT'}),"frozenset({'בלון אמצעי T10SB', 'טאקר-10 סיכות MICROVAL'})",0.0832,0.07893333333333333,0.0656,0.7884615384615385,9.988955301455304,1.0,0.05903274666666667,4.354133333333335,0.9815547893698832,0.6795580110497239,0.7703331700146988,0.80977130977131
"frozenset({'בלון אמצעי T10SB', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 14X10-RIGHT'}),0.07893333333333333,0.0832,0.0656,0.8310810810810813,9.988955301455304,1.0,0.05903274666666667,5.427456000000006,0.9770079229454713,0.6795580110497239,0.8157516154898354,0.80977130977131
frozenset({'MICROVAL 14X10-LEFT'}),"frozenset({'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",0.0832,0.07573333333333333,0.06293333333333333,0.7564102564102564,9.987811484290358,1.0,0.05663231999999999,3.7943578947368417,0.9815422841423374,0.6555555555555556,0.7364507967508545,0.793698085951607
frozenset({'MICROVAL 14X10-LEFT'}),"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",0.0832,0.07573333333333333,0.06293333333333333,0.7564102564102564,9.987811484290358,1.0,0.05663231999999999,3.7943578947368417,0.9815422841423374,0.6555555555555556,0.7364507967508545,0.793698085951607
"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 14X10-LEFT'}),0.07573333333333333,0.0832,0.06293333333333333,0.8309859154929576,9.987811484290356,1.0,0.05663231999999999,5.424399999999997,0.9736129177384177,0.6555555555555556,0.8156478135830688,0.793698085951607
"frozenset({'בלון דו צדדי PDBS2', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 14X10-LEFT'}),0.07573333333333333,0.0832,0.06293333333333333,0.8309859154929576,9.987811484290356,1.0,0.05663231999999999,5.424399999999997,0.9736129177384177,0.6555555555555556,0.8156478135830688,0.793698085951607
frozenset({'MICROVAL 14X10-LEFT'}),"frozenset({'בלון אמצעי T10SB', 'טאקר-10 סיכות MICROVAL'})",0.0832,0.07893333333333333,0.06506666666666666,0.782051282051282,9.907744282744284,1.0,0.058499413333333326,4.226070588235294,0.9806597430835693,0.6703296703296703,0.7633735691060531,0.8031878031878033
"frozenset({'בלון אמצעי T10SB', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 14X10-LEFT'}),0.07893333333333333,0.0832,0.06506666666666666,0.8243243243243243,9.907744282744284,1.0,0.058499413333333326,5.218707692307693,0.9761170227913466,0.6703296703296703,0.8083816801094288,0.8031878031878033
frozenset({'שרוול לטרוקר 5 - CFS02'}),"frozenset({'טרוקר CFF03 - 5X100', 'בלון דו צדדי PDBS2'})",0.0992,0.06826666666666667,0.06453333333333333,0.6505376344086021,9.529359879032258,1.0,0.05776128,2.666190769230769,0.9936291707646463,0.6269430051813472,0.6249330649777498,0.797925067204301
"frozenset({'טרוקר CFF03 - 5X100', 'בלון דו צדדי PDBS2'})",frozenset({'שרוול לטרוקר 5 - CFS02'}),0.06826666666666667,0.0992,0.06453333333333333,0.9453124999999999,9.529359879032258,1.0,0.05776128,16.471771428571397,0.9606409098005081,0.6269430051813472,0.9392900754884546,0.797925067204301
frozenset({'טרוקר CFF03 - 5X100'}),frozenset({'שרוול לטרוקר 5 - CFS02'}),0.10346666666666667,0.0992,0.0976,0.943298969072165,9.509062188227471,1.0,0.08733610666666668,15.88683636363639,0.9981080738436334,0.9289340101522844,0.9370548058083538,0.9635849684070503
frozenset({'שרוול לטרוקר 5 - CFS02'}),frozenset({'טרוקר CFF03 - 5X100'}),0.0992,0.10346666666666667,0.0976,0.9838709677419356,9.509062188227471,1.0,0.08733610666666668,55.585066666667096,0.9933805045181454,0.9289340101522844,0.9820095565235748,0.9635849684070503
frozenset({'טרוקר CFF03 - 5X100'}),"frozenset({'בלון דו צדדי PDBS2', 'שרוול לטרוקר 5 - CFS02'})",0.10346666666666667,0.0656,0.06453333333333333,0.6237113402061856,9.507794820216242,1.0,0.05774592,2.4832,0.9980924380902749,0.6173469387755102,0.5972938144329897,0.8037255888022797
"frozenset({'בלון דו צדדי PDBS2', 'שרוול לטרוקר 5 - CFS02'})",frozenset({'טרוקר CFF03 - 5X100'}),0.0656,0.10346666666666667,0.06453333333333333,0.9837398373983739,9.507794820216242,1.0,0.05774592,55.136799999999695,0.9576446280991735,0.6173469387755102,0.9818632927554736,0.8037255888022797
"frozenset({'בלון אמצעי T10SB', 'שרוול לטרוקר 5 - CFS02'})",frozenset({'טרוקר CFF03 - 5X100'}),0.06346666666666667,0.10346666666666667,0.0624,0.9831932773109242,9.502512345144241,1.0,0.055833315555555554,53.343733333332814,0.9554007748768569,0.5969387755102041,0.98125365553717,0.7931430304080394
frozenset({'טרוקר CFF03 - 5X100'}),"frozenset({'בלון אמצעי T10SB', 'שרוול לטרוקר 5 - CFS02'})",0.10346666666666667,0.06346666666666667,0.0624,0.6030927835051546,9.502512345144241,1.0,0.055833315555555554,2.359577489177489,0.9980272222984895,0.5969387755102041,0.5761953126834652,0.7931430304080394
"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'שרוול לטרוקר 5 - CFS02'})",frozenset({'טרוקר CFF03 - 5X100'}),0.06133333333333333,0.10346666666666667,0.06026666666666667,0.982608695652174,9.496862393545497,1.0,0.053920711111111116,51.55066666666696,0.9531627111826227,0.576530612244898,0.9806016087732459,0.7825414612281489
frozenset({'טרוקר CFF03 - 5X100'}),"frozenset({'בלון אמצעי T10SB', 'בלון דו צדדי PDBS2', 'שרוול לטרוקר 5 - CFS02'})",0.10346666666666667,0.06133333333333333,0.06026666666666667,0.5824742268041238,9.496862393545497,1.0,0.053920711111111116,2.248164609053498,0.997957389459498,0.576530612244898,0.5551927132146205,0.7825414612281489
frozenset({'שרוול לטרוקר 5 - CFS02'}),"frozenset({'בלון אמצעי T10SB', 'טרוקר CFF03 - 5X100', 'בלון דו צדדי PDBS2'})",0.0992,0.064,0.06026666666666667,0.6075268817204301,9.49260752688172,1.0,0.05391786666666667,2.384876712328767,0.993178138606391,0.5854922279792746,0.5806911129491775,0.7745967741935484
"frozenset({'בלון אמצעי T10SB', 'טרוקר CFF03 - 5X100', 'בלון דו צדדי PDBS2'})",frozenset({'שרוול לטרוקר 5 - CFS02'}),0.064,0.0992,0.06026666666666667,0.9416666666666667,9.49260752688172,1.0,0.05391786666666667,15.442285714285712,0.9558278496331595,0.5854922279792746,0.935242747187685,0.7745967741935484
frozenset({'שרוול לטרוקר 5 - CFS02'}),"frozenset({'בלון אמצעי T10SB', 'טרוקר CFF03 - 5X100'})",0.0992,0.06666666666666667,0.0624,0.6290322580645161,9.435483870967742,1.0,0.055786666666666665,2.5159420289855072,0.9924701310136478,0.6030927835051546,0.6025345622119815,0.782516129032258
"frozenset({'בלון אמצעי T10SB', 'טרוקר CFF03 - 5X100'})",frozenset({'שרוול לטרוקר 5 - CFS02'}),0.06666666666666667,0.0992,0.0624,0.9359999999999999,9.435483870967742,1.0,0.055786666666666665,14.074999999999989,0.9578754578754578,0.6030927835051546,0.9289520426287744,0.782516129032258
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT'})","frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.07253333333333334,0.10026666666666667,0.06346666666666667,0.875,8.726728723404255,1.0,0.05619399111111111,7.197866666666666,0.9546537418877844,0.5804878048780489,0.8610699466508595,0.7539893617021276
"frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})","frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-RIGHT'})",0.10026666666666667,0.07253333333333334,0.06346666666666667,0.6329787234042553,8.726728723404255,1.0,0.05619399111111111,2.527010628019324,0.9840799390295537,0.5804878048780489,0.6042755068332253,0.7539893617021276
"frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})","frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT'})",0.10026666666666667,0.07093333333333333,0.06186666666666667,0.6170212765957447,8.69860822268437,1.0,0.05475441777777778,2.425896296296296,0.9836682133148009,0.5658536585365853,0.5877812248088526,0.744600863861782
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT'})","frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.07093333333333333,0.10026666666666667,0.06186666666666667,0.8721804511278195,8.698608222684369,1.0,0.05475441777777778,7.039090196078428,0.9526109505522784,0.5658536585365853,0.8579361860489991,0.744600863861782
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'MICROVAL 16X11-RIGHT'})","frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.06933333333333333,0.10026666666666667,0.06026666666666667,0.8692307692307694,8.669189852700493,1.0,0.05331484444444445,6.880313725490202,0.9505540482288206,0.551219512195122,0.8546577903424379,0.7351472995090017
"frozenset({'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})","frozenset({'טרוקר ללא סכין 5 NB5STF', 'MICROVAL 16X11-LEFT', 'MICROVAL 16X11-RIGHT'})",0.10026666666666667,0.06933333333333333,0.06026666666666667,0.601063829787234,8.669189852700491,1.0,0.05331484444444445,2.332871111111111,0.9832346260576716,0.551219512195122,0.5713436566481741,0.7351472995090017
frozenset({'MICROVAL 16X11-RIGHT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.0864,0.08586666666666666,0.06346666666666667,0.7345679012345679,8.55475040257649,1.0,0.05604778666666667,3.443944186046512,0.9666220253425364,0.5833333333333334,0.7096352478499504,0.7368491680085884
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-RIGHT'}),0.08586666666666666,0.0864,0.06346666666666667,0.7391304347826088,8.55475040257649,1.0,0.05604778666666667,3.502133333333334,0.9660580685016129,0.5833333333333334,0.7144597578618748,0.7368491680085884
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",frozenset({'MICROVAL 16X11-LEFT'}),0.08586666666666666,0.0848,0.06186666666666667,0.7204968944099379,8.496425641626626,1.0,0.054585173333333334,3.2743822222222225,0.9651802599283787,0.5686274509803922,0.6945988793814881,0.7250283214188054
frozenset({'MICROVAL 16X11-LEFT'}),"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.0848,0.08586666666666666,0.06186666666666667,0.7295597484276729,8.496425641626626,1.0,0.054585173333333334,3.3801674418604644,0.9640553412105136,0.5686274509803922,0.7041566676207041,0.7250283214188054
"frozenset({'MICROVAL 16X11-LEFT', 'MICROVAL 16X11-RIGHT'})","frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})",0.08266666666666667,0.08586666666666666,0.06026666666666667,0.7290322580645162,8.49028250851533,1.0,0.05316835555555556,3.373587301587303,0.9617205186252316,0.5566502463054188,0.7035796288628751,0.7154478060508918
"frozenset({'טרוקר ללא סכין 5 NB5STF', 'טרוקר אקסל ללא סכין 11 B11LT', 'טאקר-10 סיכות MICROVAL'})","frozenset({'MICROVAL 16X11-LEFT', 'MICROVAL 16X11-RIGHT'})",0.08586666666666666,0.08266666666666667,0.06026666666666667,0.7018633540372672,8.490282508515328,1.0,0.05316835555555556,3.07688888888889,0.9650871015375719,0.5566502463054188,0.6749963888487651,0.7154478060508918
"frozenset({'טרוקר אקסל OPTI-סכין-5X100', 'בלון דו צדדי PDBS2'})","frozenset({'בלון אמצעי T10SB', 'שרוול אקסל OPTI-5X100'})",0.10133333333333333,0.08586666666666666,0.0736,0.7263157894736842,8.458646616541355,1.0,0.06489884444444444,3.3401025641025646,0.9812067260138475,0.6478873239436621,0.7006079960695204,0.7917293233082707
"frozenset({'בלון אמצעי T10SB', 'שרוול אקסל OPTI-5X100'})","frozenset({'טרוקר אקסל OPTI-סכין-5X100', 'בלון דו צדדי PDBS2'})",0.08586666666666666,0.10133333333333333,0.0736,0.8571428571428572,8.458646616541355,1.0,0.06489884444444444,6.29066666666667,0.9646052119797742,0.6478873239436621,0.8410343365832981,0.7917293233082707
"frozenset({'בלון אמצעי T10SB', 'טרוקר אקסל OPTI-סכין-5X100'})","frozenset({'שרוול אקסל OPTI-5X100', 'בלון דו צדדי PDBS2'})",0.10186666666666666,0.08746666666666666,0.0736,0.7225130890052356,8.260439279785468,1.0,0.06469006222222222,3.2885635220125784,0.9786309339392061,0.6359447004608295,0.6959158631705533,0.781988251819691
"frozenset({'שרוול אקסל OPTI-5X100', 'בלון דו צדדי PDBS2'})","frozenset({'בלון אמצעי T10SB', 'טרוקר אקסל OPTI-סכין-5X100'})",0.08746666666666666,0.10186666666666666,0.0736,0.8414634146341463,8.260439279785468,1.0,0.06469006222222222,5.665148717948717,0.9631878975766354,0.6359447004608295,0.8234821273390881,0.781988251819691
"frozenset({'שרוול אקסל OPTI-5X100', 'טרוקר אקסל ללא סכין 11 B11LT'})",frozenset({'טרוקר אקסל OPTI-5X100'}),0.06346666666666667,0.09866666666666667,0.0512,0.8067226890756303,8.176243470361118,1.0,0.044937955555555555,4.663420289855073,0.9371737376613515,0.46153846153846145,0.7855651136194123,0.6628208039972746
frozenset({'טרוקר אקסל OPTI-5X100'}),"frozenset({'שרוול אקסל OPTI-5X100', 'טרוקר אקסל ללא סכין 11 B11LT'})",0.09866666666666667,0.06346666666666667,0.0512,0.518918918918919,8.176243470361117,1.0,0.044937955555555555,1.9467265917602998,0.9737734220907298,0.46153846153846145,0.4863171827864311,0.6628208039972746
"frozenset({'טאקר נספג-12 סיכות-ETHICON', 'בלון דו צדדי PDBS2', '3DMAX LARGE 10.8X16-RIGHT'})","frozenset({'בלון אמצעי T10SB', '3DMAX LARGE 10.8X16-LEFT'})",0.0704,0.12106666666666667,0.06933333333333333,0.9848484848484848,8.134761714056868,1.0,0.060810239999999995,58.00959999999963,0.9434926519263869,0.5676855895196505,0.9827614739629301,0.7787678547590442
